,index,dataset,train_size,test_size,length,unique_classes,C,C_ee,C_boss,C_tsf,C_rise,C_randf,C_rotf,C_st,boss_trasformations,trees,total_repeats,accuracy_mean,accuracy_std,train_time_mean,train_time_std,test_time_mean,test_time_std,boss_transform_time_mean,boss_transform_time_std,ee_time_mean,ee_time_std,randf_time_mean,randf_time_std,rotf_time_mean,rotf_time_std,st_time_mean,st_time_std,boss_time_mean,boss_time_std,tsf_time_mean,tsf_time_std,mean_leaf_nodes_mean,mean_leaf_nodes_std,mean_depth_mean,mean_depth_std,ee_count_mean,ee_count_std,ee_count_sum,randf_count_mean,randf_count_std,randf_count_sum,rotf_count_mean,rotf_count_std,rotf_count_sum,st_count_mean,st_count_std,st_count_sum,boss_count_mean,boss_count_std,boss_count_sum,tsf_count_mean,tsf_count_std,tsf_count_sum,rif_count_mean,rif_count_std,rif_count_sum,ee_win_mean,ee_win_std,ee_win_sum,st_win_mean,st_win_std,st_win_sum,boss_win_mean,boss_win_std,boss_win_sum,rif_win_mean,rif_win_std,rif_win_sum,rif_acf_count_mean,rif_acf_count_std,rif_acf_count_sum,rif_pacf_count_mean,rif_pacf_count_std,rif_pacf_count_sum,rif_arma_count_mean,rif_arma_count_std,rif_arma_count_sum,rif_ps_count_mean,rif_ps_count_std,rif_ps_count_sum,rif_dft_count_mean,rif_dft_count_std,rif_dft_count_sum,rif_acf_win_mean,rif_acf_win_std,rif_acf_win_sum,rif_pacf_win_mean,rif_pacf_win_std,rif_pacf_win_sum,rif_arma_win_mean,rif_arma_win_std,rif_arma_win_sum,rif_ps_win_mean,rif_ps_win_std,rif_ps_win_sum,euc_count_mean,euc_count_std,euc_count_sum,dtw_count_mean,dtw_count_std,dtw_count_sum,dtwr_count_mean,dtwr_count_std,dtwr_count_sum,ddtw_count_mean,ddtw_count_std,ddtw_count_sum,ddtwr_count_mean,ddtwr_count_std,ddtwr_count_sum,wdtw_count_mean,wdtw_count_std,wdtw_count_sum,wddtw_count_mean,wddtw_count_std,wddtw_count_sum,lcss_count_mean,lcss_count_std,lcss_count_sum,twe_count_mean,twe_count_std,twe_count_sum,erp_count_mean,erp_count_std,erp_count_sum,msm_count_mean,msm_count_std,msm_count_sum,euc_win_mean,euc_win_std,euc_win_sum,dtw_win_mean,dtw_win_std,dtw_win_sum,dtwr_win_mean,dtwr_win_std,dtwr_win_sum,ddtw_win_mean,ddtw_win_std,ddtw_win_sum,ddtwr_win_mean,ddtwr_win_std,ddtwr_win_sum,wdtw_win_mean,wdtw_win_std,wdtw_win_sum,wddtw_win_mean,wddtw_win_std,wddtw_win_sum,lcss_win_mean,lcss_win_std,lcss_win_sum,twe_win_mean,twe_win_std,twe_win_sum,erp_win_mean,erp_win_std,erp_win_sum,msm_win_mean,msm_win_std,msm_win_sum,selected_repeats
49,49,NonInvasiveFetalECGThorax2,1800,1965,750,42,205,5,100,0,100,0,0,0,1000,500,12,0.9450381679389314,0.0009944106065327056,13830433669413.584,1810783059725.8784,3079785723439.6665,365398822391.85175,118591008061291.67,2802080573261.179,401409359529561.7,51221843201500.86,0,0.0,0,0.0,0,0.0,16277875039095.75,1869696416356.6523,0,0.0,296.18,1.0044801459642385,5.3595,0.027793066499660308,326989.1666666667,710.5210422747205,3923870,0,0.0,0,0,0.0,0,0,0.0,0,6539783.333333333,14210.420845494382,78477400,0,0.0,0,523182.6666666667,1136.8336676395413,6278192,8787.75,104.63193063826635,105453,0,0.0,0,49034.666666666664,165.37084129771836,588416,7575.416666666667,72.0397091677201,90905,130795.66666666667,284.20841690988533,1569548,130795.66666666667,284.20841690988533,1569548,130795.66666666667,284.20841690988533,1569548,130795.66666666667,284.20841690988533,1569548,0,0.0,0,1453.1666666666667,45.19218221477398,17438,2129.75,42.648936893922695,25557,1404.8333333333333,33.58255319042729,16858,2587.6666666666665,51.36382408118017,31052,21386426.416666668,983586.1659773801,256637117,19210097.833333332,948133.2327879239,230521174,20013637.916666668,1219957.576254225,240163655,24595999.166666668,1861019.2335763862,295151990,24020941.75,1465005.9255538946,288251301,21180036.333333332,1031030.2763794822,254160436,28000048.333333332,1258663.9362486594,336000580,19745711.916666668,1044234.1881335782,236948543,20331979.583333332,648885.1582511564,243983755,33434798.583333332,1683935.109672658,401217583,21143519.833333332,866319.3740190129,253722238,588.5,25.546748592264425,7062,909.6666666666666,29.604463217971762,10916,884.1666666666666,18.96807525258899,10610,980.25,40.494949180001555,11763,971.6666666666666,25.439172847235312,11660,651.6666666666666,21.1416578576444,7820,1085.5833333333333,48.06521768925168,13027,340.6666666666667,18.480128557863207,4088,544.75,19.273745684927786,6537,1243.6666666666667,27.80233258145256,14924,587.1666666666666,30.889343067658707,7046,10
50,50,OSULeaf,200,242,427,6,205,5,100,0,100,0,0,0,1000,500,11,0.991359879789632,0.0039003297828451725,151526161715.0909,19033574855.368523,3343660378.3636365,578882983.1534851,7993807335181.818,142681899652.2675,3659531134623.364,581067031899.0063,0,0.0,0,0.0,0,0.0,447811186087.9091,70380566288.0759,0,0.0,45.575272727272726,0.822687922715422,3.927818181818182,0.02365509747102384,53388.181818181816,928.3729658043492,587270,0,0.0,0,0,0.0,0,0,0.0,0,1067763.6363636365,18567.45931608698,11745400,0,0.0,0,85421.09090909091,1485.3967452869595,939632,456.8181818181818,32.32899064869852,5025,0,0.0,0,8956.09090909091,147.36176881773267,98517,1264.7272727272727,28.740532037841334,13912,21355.272727272728,371.34918632173986,234908,21355.272727272728,371.34918632173986,234908,21355.272727272728,371.34918632173986,234908,21355.272727272728,371.34918632173986,234908,0,0.0,0,313.45454545454544,19.2891867965637,3448,322.72727272727275,13.51362948353187,3550,217.36363636363637,12.468141218904503,2391,411.1818181818182,15.587290860301428,4523,508454.54545454547,14798.043129844136,5593000,516786.2727272727,17308.438416511803,5684649,511471.54545454547,16486.28285796186,5626187,528907.1818181818,16815.759618989465,5817979,507206.0909090909,10194.320619389468,5579267,507496.7272727273,16390.60893982227,5582464,520557.9090909091,16171.434150714938,5726137,509359.36363636365,22307.643386394397,5602953,511162.7272727273,15255.791261621986,5622790,500869.8181818182,23265.089326362715,5509568,516693.36363636365,15961.86506817251,5683627,22.90909090909091,3.300137738172316,252,27.272727272727273,4.981785003207365,300,31.818181818181817,5.211874553712548,350,90.54545454545455,5.627852811928123,996,68.54545454545455,10.083289506541368,754,25.454545454545453,4.502524544378106,280,37.0,4.449719092257397,407,38.72727272727273,8.223027533590157,426,47.27272727272727,6.512924214067121,520,26.636363636363637,5.334280218974764,293,40.63636363636363,5.903773831588187,447,10
51,51,OliveOil,30,30,570,4,205,5,100,0,100,0,0,0,1000,500,11,0.8878787878787882,0.01681749930365045,16258051886.09091,1726678002.4572952,716167294.7272727,146799859.99478298,1468783697681.818,35415617347.77878,337404839190.9091,51169460729.77545,0,0.0,0,0.0,0,0.0,26484448756.18182,3361899894.098992,0,0.0,6.146727272727272,0.031372251781123045,2.0167272727272727,0.006943931294171981,6446.818181818182,102.35410903507338,70915,0,0.0,0,0,0.0,0,0,0.0,0,128936.36363636363,2047.0821807014622,1418300,0,0.0,0,10314.90909090909,163.7665744561169,113464,47.90909090909091,6.204104213414625,527,0,0.0,0,1153.4545454545455,19.531326818030763,12688,88.0,10.83512805646523,968,2578.7272727272725,40.941643614029225,28366,2578.7272727272725,40.941643614029225,28366,2578.7272727272725,40.941643614029225,28366,2578.7272727272725,40.941643614029225,28366,0,0.0,0,30.727272727272727,5.386852682056733,338,20.363636363636363,5.3716427147145085,224,16.545454545454547,2.841254524453463,182,20.363636363636363,4.522670168666455,224,30988.454545454544,1579.950212103936,340873,31260.272727272728,1825.8526277281574,343863,32166.81818181818,1965.21555144375,353835,30235.090909090908,1862.3927327255903,332586,32192.545454545456,1497.1115097838483,354118,32166.272727272728,2202.1210271422005,353829,31552.272727272728,1357.8658321726118,347075,32388.545454545456,1854.0159310877762,356274,31482.454545454544,1422.1065616638134,346307,31648.090909090908,1569.5441028875516,348129,33791.454545454544,1217.662051936937,371706,5.090909090909091,1.375103301904657,56,1.9090909090909092,1.4459976109624424,21,2.727272727272727,1.555050423035156,30,1.7272727272727273,1.1908743922772957,19,1.3636363636363635,1.026910636104941,15,7.818181818181818,2.56195947736032,86,1.2727272727272727,0.904534033733291,14,0.36363636363636365,0.6741998624632421,4,4.363636363636363,1.6292775867068985,48,4.545454545454546,2.2522715805886446,50,16.727272727272727,3.101319367330913,184,10
52,52,PhalangesOutlinesCorrect,1800,858,80,2,205,5,100,0,100,0,0,0,1000,500,11,0.8449883449883451,0.0035351400671568755,329900567483.1818,42910924728.3723,3711383026.3636365,4409100667.128477,10918830118090.908,196630142628.66516,3637236113309.636,564445684067.1483,0,0.0,0,0.0,0,0.0,4898058349509.272,701621667252.1779,0,0.0,200.60418181818184,0.40220835848644737,28.234727272727273,0.2844760414899958,499010.45454545453,1005.5208962161234,5489115,0,0.0,0,0,0.0,0,0,0.0,0,9980209.090909092,20110.417924322333,109782300,0,0.0,0,798416.7272727273,1608.833433945785,8782584,1791.909090909091,41.838868401175816,19711,0,0.0,0,37568.09090909091,224.1604133407386,413249,60442.09090909091,237.77108930458905,664863,199604.18181818182,402.20835848644623,2195646,199604.18181818182,402.20835848644623,2195646,199604.18181818182,402.20835848644623,2195646,199604.18181818182,402.20835848644623,2195646,0,0.0,0,11059.545454545454,68.32329564118466,121655,17164.636363636364,183.93383197621517,188811,8687.727272727272,85.13294416275127,95565,23530.18181818182,90.92394424112734,258832,12403933.272727273,223965.74778884882,136443266,12550069.636363637,105842.04696270103,138050766,12440571.727272727,178894.21319153442,136846289,12506548.818181818,61248.843045102716,137572037,12500731.0,88706.92547146465,137508041,12499706.090909092,153440.2350711538,137496767,12512161.181818182,195992.52883863624,137633773,12396852.909090908,147763.77217603417,136365382,12442314.818181818,143230.16828644593,136865463,12450781.272727273,190092.91438035815,136958594,12512509.818181818,176604.9817608881,137637608,142.54545454545453,11.003305288536133,1568,154.1818181818182,13.332803019756815,1696,168.45454545454547,9.709414363015274,1853,199.36363636363637,17.63673851522854,2193,209.0,13.870832707519764,2299,145.72727272727272,9.012113060663511,1603,198.0,12.657013865837396,2178,148.0,8.111719916269298,1628,138.8181818181818,11.504939650586456,1527,149.72727272727272,12.231851119850253,1647,138.0909090909091,14.788201685496073,1519,10
53,53,Phoneme,214,1896,1024,39,205,5,100,0,100,0,0,0,1000,500,10,0.3690928270042194,0.005214144019593488,3212529612866.6,398391190224.78204,6835104349201.5,947596328859.5605,19846941782350.0,525431076683.82715,95691052977482.6,12739296716151.64,0,0.0,0,0.0,0,0.0,2695757671064.3,436883214473.1944,0,0.0,160.7752,0.2634779349817019,3.0776,0.010699948078794022,111615.0,486.1869782067171,1116150,0,0.0,0,0,0.0,0,0,0.0,0,2232300.0,9723.739564134332,22323000,0,0.0,0,178584.0,777.8991651307449,1785840,1743.4,28.056292619580997,17434,0,0.0,0,19634.2,99.61459063142644,196342,945.4,22.187083329420897,9454,44646.0,194.47479128268623,446460,44646.0,194.47479128268623,446460,44646.0,194.47479128268623,446460,44646.0,194.47479128268623,446460,0,0.0,0,227.7,11.25512229066294,2277,237.8,13.677231688710501,2378,221.5,14.856723132044367,2215,258.4,9.347608131376584,2584,1952412.6,137046.96940116712,19524126,5507088.7,539165.4471864725,55070887,3416239.9,417623.2183856241,34162399,9657663.8,923165.4093466554,96576638,8391076.6,996068.6837133716,83910766,1917295.0,150733.73905813007,19172950,2474981.1,230700.7473014193,24749811,4101351.8,553796.6955352237,41013518,4517454.4,516659.6884144233,45174544,2547479.0,341112.66745493666,25474790,5739933.7,549681.129921713,57399337,84.4,6.915361322607968,844,163.8,14.581571322125134,1638,129.2,13.414751416092495,1292,257.9,14.510149704411887,2579,246.3,18.03114589320995,2463,97.1,10.289692793168209,971,126.8,11.914510294408057,1268,161.2,10.108302418199495,1612,172.2,14.14056418802148,1722,122.6,6.752777206453653,1226,181.9,17.885127278769303,1819,10
54,54,Plane,105,105,144,7,205,5,100,0,100,0,0,0,1000,500,11,1.0,0.0,10415478329.09091,1112814448.576342,533860961.8181818,104973498.58953702,1400524148454.5454,36274180827.07764,143661622373.36365,24019563364.559856,0,0.0,0,0.0,0,0.0,65652454034.36364,11399049752.25559,0,0.0,7.0021818181818185,0.0018877596148971264,1.002181818181818,0.001887759614897078,2505.4545454545455,4.719399037242701,27560,0,0.0,0,0,0.0,0,0,0.0,0,50109.09090909091,94.38798074485376,551200,0,0.0,0,4008.7272727272725,7.551038459588312,44096,102.36363636363636,3.8800187440971765,1126,0,0.0,0,398.45454545454544,3.882361043582531,4383,0.2727272727272727,0.6466697906828632,3,1002.1818181818181,1.887759614897078,11024,1002.1818181818181,1.887759614897078,11024,1002.1818181818181,1.887759614897078,11024,1002.1818181818181,1.887759614897078,11024,0,0.0,0,0.18181818181818182,0.40451991747794525,2,0.09090909090909091,0.30151134457776363,1,0.0,0.0,0,0.0,0.0,0,161590.0,5332.0364402355735,1777490,181723.0,10661.128692591607,1998953,177589.0909090909,9652.604689456059,1953480,168547.72727272726,8349.73075123874,1854025,179769.27272727274,11411.461440945317,1977462,170582.72727272726,10373.014336160044,1876410,165635.0909090909,11540.303284182313,1821986,163843.72727272726,9181.492700981784,1802281,183996.9090909091,11427.694049584501,2023966,181718.54545454544,11704.45577857968,1998904,179664.81818181818,9154.398088549375,1976313,0.0,0.0,0,19.0,4.898979485566356,209,11.272727272727273,2.3702704103502232,124,9.636363636363637,2.1105794120443453,106,13.363636363636363,4.0564202758769285,147,6.2727272727272725,2.5334130768948477,69,6.636363636363637,2.2033033051637387,73,2.3636363636363638,1.8040358795061298,26,12.636363636363637,3.640679257301507,139,9.272727272727273,4.221158824088691,102,11.909090909090908,3.5342480234003233,131,10
55,55,ProximalPhalanxOutlineAgeGroup,400,205,80,3,205,5,100,0,100,0,0,0,1000,500,11,0.8496674057649666,0.0042627458414892785,30390565501.090908,3510051874.117562,672708497.0909091,91123754.82656296,2306218224681.8184,44410085749.53283,320405225348.36365,51705013411.165276,0,0.0,0,0.0,0,0.0,385089072862.4545,61373733067.74511,0,0.0,44.206,0.11803728224590695,7.744909090909091,0.04813617048635009,96395.90909090909,249.77808332416024,1060355,0,0.0,0,0,0.0,0,0,0.0,0,1927918.1818181819,4995.561666483189,21207100,0,0.0,0,154233.45454545456,399.6449333186546,1696568,952.8181818181819,24.750022956830477,10481,0,0.0,0,8407.272727272728,72.01401378772171,92480,9919.09090909091,91.54502121410495,109110,38558.36363636364,99.91123332966365,424142,38558.36363636364,99.91123332966365,424142,38558.36363636364,99.91123332966365,424142,38558.36363636364,99.91123332966365,424142,0,0.0,0,2011.5454545454545,32.11654911837085,22127,3192.5454545454545,36.979355419919486,35118,1753.1818181818182,52.283492962536826,19285,2961.818181818182,57.19583583062347,32580,1111652.3636363635,25611.88468767088,12228176,1139434.4545454546,24695.629424510047,12533779,1130469.2727272727,23632.077141423317,12435162,1149590.7272727273,22472.47723812801,12645498,1148845.0,31950.07398739478,12637295,1142475.2727272727,22456.7413356921,12567228,1143888.3636363635,28111.51163588582,12582772,1099072.3636363635,24001.908462756604,12089796,1126897.3636363635,23970.26376272372,12395871,1133090.0,33304.95863081052,12463990,1132155.7272727273,25002.566716602945,12453713,52.90909090909091,7.368236498030522,582,91.45454545454545,13.110023923423146,1006,90.54545454545455,11.457431093955016,996,102.0,6.016643582596529,1122,98.63636363636364,13.298667055556562,1085,99.18181818181819,11.365018097813852,1091,109.9090909090909,10.58729942388091,1209,38.63636363636363,7.762380141074351,425,84.27272727272727,9.403094268281146,927,104.45454545454545,14.009736873786292,1149,80.81818181818181,7.909717843490776,889,10
56,56,ProximalPhalanxOutlineCorrect,600,291,80,2,205,5,100,0,100,0,0,0,1000,500,11,0.8881599500156203,0.00561803361766051,70146934098.27272,10040021780.68642,650618236.5454545,71917443.88121942,3529574368318.1816,50958100331.76424,713510025626.1818,116560997012.18127,0,0.0,0,0.0,0,0.0,972334072215.7273,175047433504.21817,0,0.0,60.45054545454545,0.18089575099286648,15.125636363636364,0.18780163616287956,148626.36363636365,452.2393774821594,1634890,0,0.0,0,0,0.0,0,0,0.0,0,2972527.272727273,9044.787549643306,32697800,0,0.0,0,237802.18181818182,723.5830039714649,2615824,687.2727272727273,23.233987643497255,7560,0,0.0,0,11124.545454545454,118.70329703623551,122370,17913.454545454544,98.45441954159679,197048,59450.545454545456,180.89575099286623,653956,59450.545454545456,180.89575099286623,653956,59450.545454545456,180.89575099286623,653956,59450.545454545456,180.89575099286623,653956,0,0.0,0,3424.6363636363635,69.1451700804514,37671,4827.909090909091,64.59017656804247,53107,2530.5454545454545,62.412120035075986,27836,7130.363636363636,75.18812768951327,78434,2536645.909090909,43369.54405675614,27903105,2538412.090909091,50596.78479795823,27922533,2557630.909090909,40169.870376824896,28133940,2567713.1818181816,46320.1791680865,28244845,2540788.3636363638,25807.25150136176,27948672,2554134.8181818184,41656.5670448687,28095483,2573957.1818181816,25827.084298535046,28313529,2534650.727272727,33431.360113195784,27881158,2552491.4545454546,46187.095397661935,28077406,2561062.4545454546,26846.075453829897,28171687,2556238.3636363638,44303.070704574704,28118622,35.54545454545455,7.672856526270205,391,58.72727272727273,5.746144952764577,646,62.36363636363637,6.801069434621694,686,99.45454545454545,10.875326536372473,1094,102.0909090909091,10.70938416020777,1123,52.18181818181818,8.121800069174098,574,100.9090909090909,11.058522012046145,1110,38.72727272727273,6.4045438415379605,426,46.90909090909091,7.133786448367311,516,49.36363636363637,7.928085863217265,543,41.0,6.855654600401044,451,10
57,57,ProximalPhalanxTW,400,205,80,6,205,5,100,0,100,0,0,0,1000,500,11,0.8186252771618626,0.004788535693726995,31465018043.0,4278464547.287688,987770523.8181819,141786129.20163652,2395681184590.909,46787882749.60696,363842240360.0,61112365977.76756,0,0.0,0,0.0,0,0.0,379761635360.63635,59019963441.77295,0,0.0,57.14963636363635,0.17365441124674627,7.501636363636364,0.06579859075584003,101410.90909090909,299.28095647583683,1115520,0,0.0,0,0,0.0,0,0,0.0,0,2028218.1818181819,5985.619129516696,22310400,0,0.0,0,162257.45454545456,478.84953036133476,1784832,1260.1818181818182,23.94083616675984,13862,0,0.0,0,10923.545454545454,57.788171170860934,120159,8098.454545454545,72.16559240574922,89083,40564.36363636364,119.71238259033369,446208,40564.36363636364,119.71238259033369,446208,40564.36363636364,119.71238259033369,446208,40564.36363636364,119.71238259033369,446208,0,0.0,0,1540.7272727272727,31.613575910013463,16948,2638.6363636363635,49.68756932528039,29025,1466.3636363636363,38.29953714412938,16130,2452.7272727272725,34.658594631320284,26980,1304278.0909090908,23636.63320549078,14347059,1344564.6363636365,34593.94008572233,14790211,1335563.9090909092,54520.48142203906,14691203,1365803.4545454546,59502.832050859,15023838,1382841.6363636365,59490.47678456232,15211258,1357683.1818181819,59285.909317169404,14934515,1371946.0909090908,39844.714159985,15091407,1254060.0,43988.375953199306,13794660,1329910.4545454546,35037.378330473424,14629015,1352057.8181818181,31590.43242761386,14872636,1309878.3636363635,32945.149923084944,14408662,56.90909090909091,4.276787239378302,626,120.0909090909091,10.783826273216254,1321,125.36363636363636,7.5666733413400005,1379,174.54545454545453,15.661185372529351,1920,167.72727272727272,12.498727207927287,1845,113.81818181818181,9.271657692324299,1252,163.9090909090909,9.30004887572689,1803,42.54545454545455,8.029491096746249,468,96.0909090909091,9.67940644310947,1057,105.0909090909091,6.87683859712507,1156,94.0909090909091,8.677033426863646,1035,10
58,58,RefrigerationDevices,375,375,720,3,205,5,100,0,100,0,0,0,1000,500,11,0.5583030303030303,0.007280803596451504,800640668026.4546,95883599163.70267,56882339551.09091,8515489134.148118,24589474238772.727,707974505406.3318,21178816398085.91,3062854459233.341,0,0.0,0,0.0,0,0.0,1387677999955.6365,211127275407.46542,0,0.0,84.15818181818182,0.376431087499908,7.59,0.06830519745963684,148596.81818181818,689.8415496593154,1634565,0,0.0,0,0,0.0,0,0,0.0,0,2971936.3636363638,13796.830993186268,32691300,0,0.0,0,237754.9090909091,1103.7464794549032,2615304,2667.2727272727275,60.6532619223252,29340,0,0.0,0,18184.0,157.12606403776547,200024,8868.09090909091,108.40521624484175,97549,59438.72727272727,275.9366198637258,653826,59438.72727272727,275.9366198637258,653826,59438.72727272727,275.9366198637258,653826,59438.72727272727,275.9366198637258,653826,0,0.0,0,2426.6363636363635,44.37853699092101,26693,1915.6363636363637,50.3890319956094,21072,1176.3636363636363,45.06500355547019,12940,3349.4545454545455,54.977019992654405,36844,1144401.9090909092,17660.392840786684,12588421,1222099.4545454546,33986.73926214058,13443094,1189841.4545454546,18208.2081730391,13088256,1163500.4545454546,14316.590420652818,12798505,1178952.0909090908,29125.984105106374,12968473,1164445.0,19015.718214151155,12808895,1162743.2727272727,17877.020870888457,12790176,1369647.3636363635,24192.923945950497,15066121,1212407.6363636365,25247.087266743172,13336484,1269375.0909090908,35248.61910899358,13963126,1292905.8181818181,26326.90178056728,14221964,53.18181818181818,3.3412028318610596,585,260.3636363636364,19.97634965289068,2864,220.36363636363637,12.893973222189715,2424,210.0909090909091,14.515195799261859,2311,195.9090909090909,17.409506285099216,2155,142.72727272727272,12.14158893300963,1570,168.63636363636363,11.758169307104971,1855,501.09090909090907,9.700046860242939,5512,229.0909090909091,15.2869522499061,2520,327.45454545454544,17.951956084859592,3602,358.3636363636364,18.386259691806405,3942,10
59,59,ScreenType,375,375,720,3,205,5,100,0,100,0,0,0,1000,500,11,0.5081212121212121,0.011827719539072138,758117766214.1818,88283363028.16489,18817014340.81818,2838225922.0217905,23529642925727.273,483128093289.1487,19596865132377.727,2717626139217.806,0,0.0,0,0.0,0,0.0,1366112762772.7273,196171235478.41058,0,0.0,106.46672727272727,0.2651041647764539,8.318545454545454,0.030595305641106588,184045.9090909091,464.7247474678899,2024505,0,0.0,0,0,0.0,0,0,0.0,0,3680918.1818181816,9294.494949357748,40490100,0,0.0,0,294473.45454545453,743.5595959486185,3239208,1875.2727272727273,48.13541504773987,20628,0,0.0,0,26132.18181818182,100.30634893347289,287454,8801.727272727272,103.82397691197426,96819,73618.36363636363,185.88989898715462,809802,73618.36363636363,185.88989898715462,809802,73618.36363636363,185.88989898715462,809802,73618.36363636363,185.88989898715462,809802,0,0.0,0,1775.909090909091,32.72141361694055,19535,1379.5454545454545,29.292878439523953,15175,1669.0,34.038213819176846,18359,3977.2727272727275,60.479898989814615,43750,1290290.8181818181,22576.26280772878,14193199,1307011.6363636365,24489.70346195609,14377128,1289893.7272727273,28148.846839936195,14188831,1341576.9090909092,23142.9090585196,14757346,1314693.7272727273,19329.126359413698,14461631,1304998.8181818181,24451.764512272668,14354987,1308499.0909090908,17289.099880876067,14393490,1293830.8181818181,20845.544271225837,14232139,1308646.6363636365,19098.118296171127,14395113,1302002.4545454546,26647.809746257324,14322027,1315701.6363636365,19833.02055801247,14472718,144.0909090909091,9.544155755796796,1585,124.45454545454545,13.706667256219772,1369,125.81818181818181,12.929177714133116,1384,273.1818181818182,15.308939753086634,3005,206.1818181818182,17.354066853727296,2268,143.9090909090909,7.44922204601991,1583,287.1818181818182,15.848142994169265,3159,130.63636363636363,13.647510595509551,1437,163.36363636363637,12.175982319901152,1797,135.0,10.497618777608569,1485,141.45454545454547,9.459002445962643,1556,10
60,60,ShapeletSim,20,180,500,2,205,5,100,0,100,0,0,0,1000,500,11,1.0,0.0,11303246884.181818,1564523985.4034705,1772840005.7272727,280191466.23581165,958606962636.3636,8441368034.369537,243893556489.9091,45833236552.24157,0,0.0,0,0.0,0,0.0,17115126597.90909,2932369526.1993685,0,0.0,3.2563636363636363,0.035074984610895366,2.1203636363636367,0.02746369504372167,5640.909090909091,87.6874615272384,62050,0,0.0,0,0,0.0,0,0,0.0,0,112818.18181818182,1753.749230544768,1241000,0,0.0,0,9025.454545454546,140.29993844358128,99280,11.727272727272727,2.572582713574399,129,0,0.0,0,887.2727272727273,13.638848258492425,9760,229.1818181818182,18.28561282439383,2521,2256.3636363636365,35.07498461089532,24820,2256.3636363636365,35.07498461089532,24820,2256.3636363636365,35.07498461089532,24820,2256.3636363636365,35.07498461089532,24820,0,0.0,0,64.63636363636364,8.127394751982056,711,44.36363636363637,5.084736517711164,488,44.63636363636363,5.626237237670081,491,75.54545454545455,10.717869530495662,831,14251.454545454546,928.8945433833017,156766,13961.727272727272,739.5885465458605,153579,13971.454545454546,620.2825749021754,153686,14102.727272727272,1111.444293782562,155130,14527.727272727272,577.0624040620027,159805,14312.272727272728,435.78299436969627,157435,13927.90909090909,775.0879246311936,153207,14254.636363636364,637.9777853071802,156801,13988.0,760.4019989452945,153868,14401.09090909091,763.6841565130777,158412,14215.454545454546,776.3748274688411,156370,0.09090909090909091,0.30151134457776363,1,0.5454545454545454,0.5222329678670935,6,1.0,1.0,11,1.1818181818181819,1.2504544628399563,13,0.5454545454545454,0.8201995322647244,6,2.1818181818181817,0.9816498172140428,24,0.6363636363636364,0.8090398349558905,7,2.1818181818181817,0.9816498172140428,24,0.8181818181818182,0.8738628975053029,9,1.6363636363636365,1.2060453783110545,18,0.9090909090909091,0.8312094145936335,10,10
61,61,ShapesAll,600,600,512,60,205,5,100,0,100,0,0,0,1000,500,10,0.9299999999999999,0.002605786533235207,2743657319046.1,307462465223.14,636869354315.9,96760132266.7492,27264583390900.0,333961446277.6962,77156276926762.2,10272932813677.469,0,0.0,0,0.0,0,0.0,5299022424343.4,685365978068.7533,0,0.0,223.16459999999998,0.5561582908169557,3.0531999999999995,0.0074951836386959285,146171.5,581.6836196192336,1461715,0,0.0,0,0,0.0,0,0,0.0,0,2923430.0,11633.672392384675,29234300,0,0.0,0,233874.4,930.6937913907731,2338744,2699.6,66.22386276864269,26996,0,0.0,0,25457.9,143.5048973225508,254579,1076.8,26.53216077811139,10768,58468.6,232.67344784769327,584686,58468.6,232.67344784769327,584686,58468.6,232.67344784769327,584686,58468.6,232.67344784769327,584686,0,0.0,0,278.0,22.548712700383703,2780,261.6,13.647954669717613,2616,217.3,14.337596265297284,2173,319.9,20.51801376568622,3199,8178500.2,382663.4400650263,81785002,8112532.1,550644.710445341,81125321,8291665.5,551652.5521266381,82916655,11329096.7,720395.6855404841,113290967,10373578.3,686397.4900163008,103735783,8560761.9,613453.2184509897,85607619,8522749.5,375317.86714530375,85227495,10005460.0,743154.2759073202,100054600,9655248.5,601365.0999296424,96552485,8769841.8,651893.5755126156,87698418,11197460.3,643114.2476118412,111974603,155.6,11.315672514015436,1556,207.9,13.016655996581202,2079,210.2,8.991353871606012,2102,404.1,14.888101140023053,4041,358.2,31.47415165214499,3582,166.3,9.615381196580595,1663,175.7,17.036235890986404,1757,266.8,19.88746115297553,2668,208.4,12.438292129995626,2084,225.6,13.39319893743753,2256,320.8,15.682970240217744,3208,10
